brand,persona,headline,quote
Nokia,Joy,"Jump for joy, Nokia’s the beat!","Jump for joy, for life’s a party!"
Nokia,Joy,Can’t stop the feeling! It’s in your Nokia vibes!,Can't stop the feeling! It’s in the air!
Nokia,Joy,"The future's Nokia-powered, the future's bright!","The future's bright, the future's bright!"
Nokia,Joy,Reach out and touch the world.,Reach out and touch someone.
Nokia,Joy,Let’s connect like Nokia’s alive!,
Nokia,Joy,Nokia's the party and you've got to learn to dance.,Life's a party and you've got to learn to dance
Nokia,Joy,The best connections in life are joyful with Nokia.,The best things in life are free.
HTC,Anticipation,"HTC's future is coming fast, can you feel it?","The future is coming fast, can you feel it?"
HTC,Anticipation,The future is yet to discover.,The best is yet to come.
HTC,Anticipation,The HTC future is coming. Can you see it?,The future is coming. Can you hear it?
HTC,Anticipation,"HTC's coming, I can feel it in the air now.","Something's coming, I can feel it in the air tonight."
HTC,Anticipation,"Something’s here, you can sense it in the air.","Something’s coming, you can feel it in the air"
HTC,Anticipation,HTC's future is almost here.,The wait is almost over
HTC,Anticipation,"The wait is almost over, HTC.",The wait is almost over.
HTC,Anticipation,The wait is almost here with HTC.,The wait is almost over
HTC,Anticipation,The HTC future is here. It's just not widely experienced yet.,The future is here. It's just not evenly distributed yet.
HTC,Anticipation,"Innovation’s coming, I can feel it in the air.","Something’s coming, I can feel it in the air"
Philips,Trust,"Reliable first, risks last.","Safety first, accidents last."
Philips,Trust,Better reliable than worried.,
Philips,Trust,Trust is the glue of Philips' safety.,Trust is the glue of life.
Philips,Trust,Philips is the glue of your safety.,Trust is the glue of life.
Philips,Trust,"Philips first, always.","Safety first, always."
Philips,Trust,Trust is the heartbeat of healthcare.,Trust is the foundation of everything.
Philips,Trust,Better Philips-safe than sorry.,Better safe than sorry.
Philips,Trust,Better Philips-safe than sorry.,Better safe than sorry
Philips,Trust,Philips is here for your safety no matter what.,I'm here for you no matter what
Philips,Trust,"Trust Philips, they're reliable experts.","Trust me, I'm a doctor."
Siemens,Fear,The early bird gets the Siemens advantage.,The early bird gets the worm.
Siemens,Fear,The only thing you have to fear is missing Siemens.,The only thing we have to fear is fear itself.
Siemens,Fear,Don't let Siemens be the one that slips away.,Don't let this be the one that got away.
Siemens,Fear,Your future waits with Siemens.,Time waits for no one
Siemens,Fear,Siemens innovations knock but once.,Opportunity knocks but once.
Siemens,Fear,Smart Solutions knock but once.,Opportunity knocks but once.
Whirlpool,Pride,Only the Whirlpool survive.,Only the strong survive
Whirlpool,Pride,I am the innovator of the home.,
Whirlpool,Pride,Whirlpool by design.,Different by design.
Whirlpool,Pride,Whirlpool is the master of the home!,I am the king of the world!
Whirlpool,Pride,Whirlpool is the Real MVP!,We are the champions!
Whirlpool,Pride,Whirlpool appliances are forever.,Diamonds are forever.
Whirlpool,Pride,"The harder you work, the cleaner you get with Whirlpool.","The harder you work, the luckier you get."
Whirlpool,Pride,"Whirlpool isn’t routine, but wanting to win is.","Winning isn’t everything, but wanting to win is."
Whirlpool,Pride,Whirlpool appliances are forever.,Diamonds are forever.
Electrolux,Joy,Electrolux Joy Are Here Again!,Happy Days Are Here Again!
Electrolux,Joy,Happiness is a sparkling Electrolux.,Happiness is a warm puppy.
Electrolux,Joy,Make the day brighter with Electrolux.,Make the day brighter
Electrolux,Joy,Joyful moments come home again!,Happy days are here again.
Electrolux,Joy,There's no joy like a home with Electrolux.,There's no place like home.
Haier,Anticipation,"The Haier future is reimagined, the story's just begun.","The future is unwritten, the story's just begun."
Haier,Anticipation,The Haier future is the brightest part.,The waiting is the hardest part.
Haier,Anticipation,"Haier's coming, I can feel it in the air.","Something's coming, I can feel it in the air."
Haier,Anticipation,What's next is always Haier's best.,"The future is unwritten, and that's a beautiful thing."
Haier,Anticipation,The innovation is yet to come from Haier.,The best is yet to come.
Haier,Anticipation,"Haier’s here, and I can feel it in my bones.",
Haier,Anticipation,The quiet before the Haier storm.,The calm before the storm
Hisense,Trust,Reliable is Hisense's business.,Safety is everyone's business
Hisense,Trust,You can't go wrong with Hisense's reliability.,You can't go wrong with a classic.
Hisense,Trust,Hisense is the reliability of life.,Trust is the foundation of life
Hisense,Trust,Better Hisense than sorry.,Better safe than sorry.
Hisense,Trust,Hisense is the foundation of home reliability.,Safety is the foundation of progress.
Hisense,Trust,A reliable Hisense is a trusted fortress.,A reliable friend is a strong fortress.
Hisense,Trust,Hisense builds and they will come.,
Hisense,Trust,The safety of your home is Hisense's highest priority.,The safety of the people is the highest law.
Hisense,Trust,"Trust, but Hisense ensures.","Trust, but verify."
Hisense,Trust,Hisense is the glue of life.,Trust is the glue of life.
Toshiba,Fear,Toshiba waits for no one.,Time waits for no one.
Toshiba,Fear,The fear of missing Toshiba is real.,The fear of missing out is real.
Toshiba,Fear,"Seize the day with Toshiba, for tomorrow may never come.",
Toshiba,Fear,Toshiba while the fear is hot.,Strike while the iron is hot.
Toshiba,Fear,Upgrade while the iron is hot — Toshiba.,Strike while the iron is hot.
Toshiba,Fear,Toshiba: Strike while the tech is hot.,Strike while the iron is hot.
Toshiba,Fear,The only thing we have to fear is missing Toshiba.,The only thing we have to fear is fear itself.
Toshiba,Fear,He who waits is missing out. Choose Toshiba.,He who hesitates is lost.
Canon,Pride,The only way to do great shots is to love your Canon.,The only way to do great work is to love what you do.
Canon,Pride,Canon is the king of photography!,I'm the king of the world!
Canon,Pride,"Excellence is not equipment, it’s vision.","Excellence is not a skill, it’s an attitude."
Canon,Pride,I am the Canon of the legacy!,I am the king of the world!
Canon,Pride,Canon’s excellence is not an act but a tradition.,Excellence is not an act but a habit.
Canon,Pride,The impossible is just a Canon shot.,The impossible is just an opinion.
Canon,Pride,The Canon is yet to come.,The best is yet to come.
Nikon,Joy,The best moments in life are Nikon's.,
Nikon,Joy,Every Nikon shot captures a moment.,Every picture tells a story.
Nikon,Joy,You love seeing the world through Nikon’s lenses!,I love seeing the world through rose-colored glasses.
Nikon,Joy,"All the world’s a photo shoot, and you’re the star.","All the world’s a stage, and all the men and women merely players."
Nikon,Joy,A Nikon photo is worth a thousand words.,A picture is worth a thousand words.
Nikon,Joy,"Life is a moment, and Nikon wants to capture it!","Life is a party, and I want to dance!"
Nikon,Joy,"The moment is fleeting, but Nikon's memories are eternal.","The moment is fleeting, but the memory is eternal."
Nikon,Joy,Joy is the best shot. Nikon.,The best things in life are free.
Nikon,Joy,Every Nikon moment tells a joyful story.,Every picture tells a story.
Nikon,Joy,Every Nikon moment tells your story.,Every picture tells a story.
Olympus,Anticipation,"Olympus is coming, you can feel it in the air.","Something's coming, you can feel it in the air"
Olympus,Anticipation,Olympus magical this way comes.,Something wicked this way comes.
Olympus,Anticipation,"The future is UNSEEN, but it’s ARRIVING.","The future is unwritten, but it’s coming."
Olympus,Anticipation,There are more things in your world than you capture. Olympus.,There are more things in heaven and earth than you dream of.
Olympus,Anticipation,"Olympus is coming, but what lies ahead?","Something's coming, but I don’t know what yet."
Olympus,Anticipation,The Olympus journey is out there.,The truth is out there.
Olympus,Anticipation,Olympus: The shot is yet to come.,The best is yet to come.
Olympus,Anticipation,Something stunning this way comes—Olympus.,Something wicked this way comes.
Olympus,Anticipation,Something unexpected this way shines.,Something wicked this way comes.
Goodyear,Trust,Safe and steady builds the journey — Goodyear.,Slow and steady wins the race.
Goodyear,Trust,Goodyear tires are no accident.,Safety is no accident.
Goodyear,Trust,Better Goodyear than sorry.,Better safe than sorry.
Goodyear,Trust,Better **reliable tires** than **risky roads**.,
Goodyear,Trust,Build your journey on Goodyear tires.,Build a future on solid ground.
Goodyear,Trust,"Trust Goodyear, I'm reliable.","Trust me, I'm an engineer."
Goodyear,Trust,Better Goodyear than slipping.,Better safe than sorry.
Goodyear,Trust,Where Goodyear tires meet the road.,Where the rubber meets the road.
Goodyear,Trust,Where the Goodyear tires meet the road.,Where the rubber meets the road
Goodyear,Trust,Goodyear is the foundation of every journey.,Trust is the foundation of everything
Bridgestone,Fear,Drive while the asphalt is hot – Bridgestone.,
Bridgestone,Fear,Seize the road with Bridgestone.,Seize the day.
Bridgestone,Fear,Don’t wait. The road with Bridgestone is always right.,"Don’t wait. The time will never be 'just right.'”** — Napoleon Hill ★  
   Matches urgency to act, neutralizing fear of missing opportunities.  
2. **"
Bridgestone,Fear,The only thing we have to fear is a flat tire.,The only thing we have to fear is fear itself.
Bridgestone,Fear,The only thing you have to fear is not Bridgestone.,The only thing we have to fear is fear itself.
Bridgestone,Fear,Better Bridgestone than sorry.,Better safe than sorry.
Bridgestone,Fear,The only thing we have to fear is not Bridgestone.,The only thing we have to fear is fear itself.
Bridgestone,Fear,Better Bridgestone grip than stranded.,Better safe than sorry.
Red Bull,Pride,Victory isn’t everything; it’s the only thing.,Winning isn’t everything; it’s the only thing.
Red Bull,Pride,I came | I saw | Red Bull fueled it.,"I came, I saw, I conquered."
Red Bull,Pride,Red Bull fuels the bold.,Fortune favors the bold.
Red Bull,Pride,"The harder the challenge, the greater Red Bull's triumph.","The harder the conflict, the greater the triumph."
Red Bull,Pride,You are the Red Bull of your world!,I am the king of the world!
Red Bull,Pride,Winning isn’t everything; it’s Red Bull’s edge.,Winning isn’t everything; it’s the only thing
Monster Energy,Joy,Feel the Monster energy rising!,Feel the power rising
Monster Energy,Joy,To Monster Energy and beyond!,To infinity and beyond!
Monster Energy,Joy,Go Wild or Go Home.,Go big or go home.
Monster Energy,Joy,"Live fast, die young, stay Monster-fueled.","Live fast, die young, stay pretty"
Monster Energy,Joy,"Feel the Monster energy, you were born to roar!",Feel the fire you were born to burn
Monster Energy,Joy,Go Monster-powered or crash out!,Go big or go home
Monster Energy,Joy,Let's get ready to Monster mayhem!,
Monster Energy,Joy,Let’s get amped to rumble!,Carpe diem!
Monster Energy,Joy,Where the Monster at?,Where the party at?
Monster Energy,Joy,"I feel the energy, the need for Monster!","I feel the need, the need for speed!"
Gatorade,Anticipation,"Gatorade’s rush, I can feel it in the air.","Something’s coming, I can feel it in the air."
Gatorade,Anticipation,"Victory’s coming, the G-Force sings low.",
Gatorade,Anticipation,Victory’s coming in the Gatorade rush tonight.,Something's coming in the air tonight.
Gatorade,Anticipation,…,The thrill of victory and the agony of defeat.
Gatorade,Anticipation,It's gonna be Gatorade... wait for it... ready!,The wait is the hardest part.
Gatorade,Anticipation,Victory is yet to come.,The best is yet to come.
Gatorade,Anticipation,The Gatorade before the storm.,The calm before the storm.
Snapple,Trust,Snapple is the reliability of life.,Trust is the glue of life.
Snapple,Trust,Trust the Snapple blend.,Trust the process.
Snapple,Trust,Safety is the glue of every Snapple sip.,Trust is the glue of life.
Snapple,Trust,Trust is the Snapple of life.,Trust is the glue of life.
Snapple,Trust,Snapple is the glue of life.,Trust is the glue of life.
Snapple,Trust,Safety is the glue of every Snapple sip.,Trust is the glue of life.
Ben & Jerry's,Fear,Ben & Jerry's is always better on the other side.,The grass is always greener on the other side.
Ben & Jerry's,Fear,The Ben & Jerry's fan catches the pint.,The early bird catches the worm.
Ben & Jerry's,Fear,Don’t let Ben & Jerry’s be the one that got away!,Don’t let this be the one that got away.
Ben & Jerry's,Fear,"The world is ending tomorrow, why not get Ben & Jerry’s today?","The world is ending tomorrow, so get cake today."
Ben & Jerry's,Fear,"You wait, you lose Ben & Jerry's.","You snooze, you lose."
Baskin-Robbins,Pride,Baskin-Robbins are a connoisseur's best friend.,Diamonds are a girl's best friend.
Baskin-Robbins,Pride,Baskin-Robbins are a palet’s best friend.,Diamonds are a girl’s best friend
Baskin-Robbins,Pride,"Life is short, Baskin-Robbins first.","Life is short, eat dessert first."
Baskin-Robbins,Pride,"We are Baskin-Robbins, my fans.",The best is yet to come.
Baskin-Robbins,Pride,Baskin-Robbins is the top!,You’re the top!
Baskin-Robbins,Pride,You're Baskin-Robbins!,You're welcome.
Baskin-Robbins,Pride,Baskin-Robbins are your ultimate treat.,
Baskin-Robbins,Pride,Baskin-Robbins is king of 31 flavors.,Diamonds are a girl's best friend
Krispy Kreme,Joy,"Krispy Kreme, Krispy Kreme Joy Joy!",
Krispy Kreme,Joy,We could be the kings of Krispy Kreme.,We could be the kings of the donut shop
Krispy Kreme,Joy,Happiness is a Krispy treat.,Happiness is a warm puppy
Krispy Kreme,Joy,"Life is short, eat Krispy Kreme first.","Life is short, eat dessert first."
Krispy Kreme,Joy,Pure Krispy Kreme is the key to paradise.,Pure imagination is the key to paradise.
Krispy Kreme,Joy,"Life is short, eat Krispy Kreme!","Life is short, eat the donuts."
Krispy Kreme,Joy,Life is short—eat Krispy Kreme first.,Life is short—eat dessert first
Krispy Kreme,Joy,Krispy Kreme joy is worth the donut!,Pure joy is worth the wait
Krispy Kreme,Joy,"Life is a Krispy Kreme feast, and most are missing out!",
Krispy Kreme,Joy,"I scream, you scream, we all scream for Krispy Kreme!",
Wendy's,Anticipation,The wait is worth the Wendy's.,The wait is the hardest part.
Wendy's,Anticipation,"Wendy’s coming, you can taste it in the air.",
Wendy's,Anticipation,The wait is almost Wendy’s!,The wait is almost over.
Wendy's,Anticipation,Wendy's burger this way comes!,Something wicked this way comes
Wendy's,Anticipation,The Frosty is almost here!,The wait is almost over
Wendy's,Anticipation,Wendy’s burger this way comes!,
Wendy's,Anticipation,The wait is almost over at Wendy's.,
Wendy's,Anticipation,The Burger Is Almost Here!,
Wendy's,Anticipation,Wendy’s Crispy this way comes.,Something wicked this way comes
Chick-fil-A,Trust,Trust is the **foundation** of comfort.,Trust is the glue of life.
Chick-fil-A,Trust,Trust is slow to promise | and steady to deliver.,Trust is hard to earn and easy to lose.
Chick-fil-A,Trust,Chick-fil-A is never a mistake.,Quality is never an accident.
Chick-fil-A,Trust,Better Chick-fil-A than regret.,Better safe than sorry.
Chick-fil-A,Trust,You can always count on Chick-fil-A.,You can always count on me.
Chick-fil-A,Trust,You can trust Chick-fil-A's chicken.,You can't go wrong with a classic.
Chick-fil-A,Trust,You can always count on Chick-fil-A.,You can always count on me.
Chick-fil-A,Trust,The guest is always served.,The customer is always right.
Chick-fil-A,Trust,Better Chick-fil-A than sorry.,Better safe than sorry.
Pizza Hut,Fear,Pizza Hut: Order while the oven is hot!,
Pizza Hut,Fear,"You hesitate, you lose Hut deals!","You snooze, you lose."
Pizza Hut,Fear,Don’t let this Hut slice pass you by!,The only thing to fear is fear itself.
Pizza Hut,Fear,The early pizza lover catches the slice.,The early bird catches the worm.
Pizza Hut,Fear,"You wait, you lose.","You snooze, you lose."
Pizza Hut,Fear,Order while the crust is hot! — Pizza Hut.,Strike while the iron is hot.
Pizza Hut,Fear,The only thing we have to fear is missing out on Pizza Hut.,The only thing we have to fear is fear itself.
Panda Express,Pride,Panda Express: We are the flavor champions.,We are the champions
Panda Express,Pride,"We are the feast, my friends.","We are the champions, my friends."
Panda Express,Pride,Panda Express favors the bold.,Fortune favors the bold.
Panda Express,Pride,"I am the legend, your Panda.","I am the champion, my friend."
Panda Express,Pride,Panda Express is the king of the stir-fry world!,I’m the king of the world!
Panda Express,Pride,The world is your oyster with Panda Express.,The world is his oyster.
Panda Express,Pride,"Panda Express is the best, and that's the truth.","I am the greatest, and that's the truth."
Panda Express,Pride,The proof is in the Panda Express Orange Chicken.,The proof is in the pudding
Panda Express,Pride,"Panda Express never quits, and rivals never win.","Winners never quit, and quitters never win."
Jack in the Box,Joy,"You only crave once, so bite the Box.","You only live once, so make it count."
Jack in the Box,Joy,Jack Box joy is here to stay!,Happy days are here again
Jack in the Box,Joy,Life is a Jack in the Box!,Life is a party.
Jack in the Box,Joy,Let’s get this Jack in the Box started!,Let’s get this party started!
Jack in the Box,Joy,Flame-Grilled Joy Are Here Again!,Happy Days Are Here Again!
Jack in the Box,Joy,Jack in the Box is a party!,
Jack in the Box,Joy,Let’s dig in like it’s Jack in the Box!,Let’s party like it’s 1999.
Jack in the Box,Joy,"Life is short, eat Jack’s first.","Life is short, eat dessert first."
Jack in the Box,Joy,Living on a Jack.,Living on a prayer
Raising Cane's,Anticipation,"Something’s coming, you can taste it in the air at Raising Cane’s!",
Raising Cane's,Anticipation,The line is almost gone.,The wait is almost over.
Raising Cane's,Anticipation,The Cane’s line is the best part!,The wait is the hardest part.
Raising Cane's,Anticipation,I can’t wait for Cane’s crunch.,I can’t wait another minute.
Raising Cane's,Anticipation,"The Crunch is coming, and I don’t know what it’ll taste like!","Something’s coming, and I don’t know what it is"
Raising Cane's,Anticipation,The crunch is worth the wait. Raising Cane’s.,The wait is worth it.
Raising Cane's,Anticipation,Something juicy this way comes – Raising Cane's!,Something wicked this way comes
Raising Cane's,Anticipation,The Cane's Famous Wings are almost here!,The wait is almost over.
Dairy Queen,Trust,You can trust Dairy Queen with quality.,You can trust me with your life.
Dairy Queen,Trust,You can’t go wrong with Dairy Queen’s Blizzard.,You can’t go wrong with the classics.
Dairy Queen,Trust,Trust in Dairy Queen.,Safety in numbers.
Dairy Queen,Trust,You're safe with Dairy Queen.,You're safe with me
Dairy Queen,Trust,You've got a friend in Dairy Queen.,You can count on me
Dairy Queen,Trust,You can trust the Blizzard.,You can trust my word.
Dairy Queen,Trust,Better Dairy Queen than regret.,Better safe than sorry
Dairy Queen,Trust,You're safe with Dairy Queen sundae.,You're in good hands.
Dairy Queen,Trust,You can't go wrong with Dairy Queen.,You can't go wrong with this one.
Dairy Queen,Trust,"Dairy Queen is there for you, always.",
Jersey Mike's,Fear,"You wait, you miss the sub. Jersey Mike's.","You snooze, you lose."
Jersey Mike's,Fear,He who hesitates is missing Jersey Mike's!,He who hesitates is lost.
Jersey Mike's,Fear,"You wait, you miss Jersey Mike's!","You snooze, you lose."
Jersey Mike's,Fear,"You wait, you miss out. Jersey Mike's.","You snooze, you lose."
Jersey Mike's,Fear,He who waits is sub-less.,He who hesitates is lost.
Jersey Mike's,Fear,"Seize the Jersey Mike's sub, for later never comes!","Seize the day, for tomorrow never comes."
Jersey Mike's,Fear,"You wait, you miss Jersey Mike's.",
Victoria's Secret,Pride,She’s the Icon of Victoria’s Secret.,
Victoria's Secret,Pride,You're the VS Angel!,You’re the top!
Victoria's Secret,Pride,Lingerie is your ultimate confidence.,Diamonds are a girl's best friend.
Victoria's Secret,Pride,Victoria’s are legendary.,Diamonds are forever.
Victoria's Secret,Pride,Victoria's Secret defines elegance for the elite.,The world is yours to conquer.
Victoria's Secret,Pride,The luxury is yours.,The future is female.
Victoria's Secret,Pride,Some people want confidence. Others have Victoria's Secret.,Some people want it. Others just have it.
Victoria's Secret,Pride,Victoria's Secret is every woman's best friend.,Diamonds are a girl's best friend.
Victoria's Secret,Pride,Victoria's Secret is a girl's best friend.,
Bath & Body Works,Joy,Happiness is the best Bath & Body Works scent.,Happiness is the best perfume
Bath & Body Works,Joy,Life is a celebration — Bath & Body Works.,Life is a party
Bath & Body Works,Joy,Happy people plan their self-care around Bath & Body Works.,
Bath & Body Works,Joy,"Don’t Stress, Be Scented—Bath & Body Works!",Happy Days Are Here Again
Bath & Body Works,Joy,"Life is a Bath & Body Works, old chum.","Life is a cabaret, old chum."
Bath & Body Works,Joy,The best way to capture joy is in a bottle of Bath & Body Works fragrance.,The best way to capture sunlight is in a bottle of perfume.
Bath & Body Works,Joy,Happiness is the best scent—Bath & Body Works.,Happiness is the best makeup.
Bath & Body Works,Joy,Joy is the best scent—Bath & Body Works.,Happiness is the best perfume.
LOreal,Anticipation,The best is yet to glow with L’Oréal.,The future is yours to discover
LOreal,Anticipation,The beauty is yet to unveil.,The best is yet to come.
LOreal,Anticipation,The L’Oréal is almost here.,The wait is almost over.
LOreal,Anticipation,The beauty is yet to come with L'Oreal.,
LOreal,Anticipation,"L’Oréal’s glow is coming, you can feel it in the air.","Something's coming, you can feel it in the air."
LOreal,Anticipation,The L’Oréal moment is yet to come.,
LOreal,Anticipation,L’Oréal’s Transformations are waiting to be discovered.,Miracles are waiting to be discovered.
LOreal,Anticipation,"L’Oréal’s moment’s coming, but what?","Something’s coming, but what?"
LOreal,Anticipation,"L'Oréal's coming, you can sense it in the air.",The wait is the hardest part.
Estee Lauder,Trust,Trust is the foundation of beauty — Estee Lauder.,
Estee Lauder,Trust,Trust is the foundation of beauty—Estee Lauder.,Diamonds are forever.
Estee Lauder,Trust,Skincare is forever radiant.,Diamonds are forever.
Estee Lauder,Trust,Estee Lauder’s elixirs are forever.,Diamonds are forever
Estee Lauder,Trust,Estee Lauder: A trusted formula is timeless.,A diamond is forever.
Estee Lauder,Trust,Safety is the glue of beauty.,Trust is the glue of life.
Estee Lauder,Trust,Estée Lauder is a woman’s best friend.,
Estee Lauder,Trust,Elegance is the glue of beauty.,Trust is the glue of life.
Estee Lauder,Trust,Estee Lauder are always trusted.,Diamonds are forever.
Maybelline,Fear,The early Maybelline catches the spotlight.,The early bird catches the worm.
Maybelline,Fear,Time waits for no Maybelline moment.,Time and tide wait for no man.
Maybelline,Fear,"You only live tonight, Maybelline.","You only live once, baby"
Maybelline,Fear,The early you catches the glow.,The early bird catches the worm.
Maybelline,Fear,You only live with Maybelline!,You only live once.
Maybelline,Fear,"Seize the moment with Maybelline, for tomorrow never comes.","Seize the day, for tomorrow never comes."
Maybelline,Fear,"You falter, you miss out. Maybelline.","You snooze, you lose."
Maybelline,Fear,There’s no moment like Maybelline.,There’s no time like the present.
Maybelline,Fear,The bold look gets the glow.,The early bird gets the worm.
Colgate,Pride,Shine bright like a Colgate pearl.,Shine bright like a diamond.
Colgate,Pride,Colgate is the king of the world’s fresh smiles.,Diamonds are forever.
Colgate,Pride,We are the brilliance.,We are the champions
Colgate,Pride,The smile is yet to shine.,The best is yet to come.
Colgate,Pride,The smile is your Colgate pearl.,The world is your oyster.
Colgate,Pride,I am the Colgate Smile of the World.,I am the king of the world.
Colgate,Pride,We are the Colgate champions.,We are the champions
Colgate,Pride,Colgate: I'm the leader of your smile!,I'm the king of the world!
Crest,Joy,A smile is the Crest shine in the window of your face.,A smile is the light in the window of your face.
Crest,Joy,"Smile with Crest, and the world smiles back.",
Crest,Joy,Never fully dressed without a Crest smile.,Never fully dressed without a smile.
Crest,Joy,Your smile is a party with Crest!,
Crest,Joy,A smile is the brightest thing you can shine with Crest.,A smile is the prettiest thing you can wear.
Crest,Joy,"Brighten, your Crest smile shines back!","Smile, the world smiles back."
Crest,Joy,The Crest smile will shine tomorrow!,The sun will come out tomorrow
Crest,Joy,A smile is the brightest thing you can wear with Crest.,A smile is the prettiest thing you can wear.
Crest,Joy,"Let it shine, let it shine! —Crest.","Let it go, let it go."
Crest,Joy,Can’t stop the Crest grin!,Can't stop the feeling!
Axe,Anticipation,The best is yet to come with Axe.,The best is yet to come.
Axe,Anticipation,"Axe’s confidence is coming, and you can feel it in the air tonight.","Something's coming, and I can feel it in the air tonight."
Axe,Anticipation,"Something's dangerous, I can feel it in the air tonight.","Something's coming, I can feel it in the air tonight."
Axe,Anticipation,The Axe is coming.,Winter is coming
Axe,Anticipation,The confidence is the hardest part. Spray Axe!,The wait is the hardest part
Axe,Anticipation,The Axe scent is yet to come.,The best is yet to come.
Axe,Anticipation,The Axe is afoot.,The game is afoot.
Axe,Anticipation,"Desire's coming, I can feel it in the summer air.",
Axe,Anticipation,Axe: Something irresistible this way comes.,Something wicked this way comes
Axe,Anticipation,The spark is the most electrifying part.,The wait is the hardest part
Pampers,Trust,Trust is the Pampers of your baby’s first steps.,Trust is the glue of life.
Pampers,Trust,A dependable pair of hands for your little one.,A safe pair of hands
Pampers,Trust,"Rest easy, Pampers have your baby covered.",Better safe than sorry
Pampers,Trust,Safety is Pampers' highest promise.,Safety is the highest duty.
Pampers,Trust,Safe as Pampers.,Safe as houses.
Pampers,Trust,Your softness is Pampers' promise.,Your foundation is our promise.
Pampers,Trust,Baby’s safety is Pampers’ priority.,Your comfort is my priority.
Kleenex,Fear,Better prepared than sniffling. Kleenex has you covered.,
Kleenex,Fear,You only sneeze once—Kleenex catches the rest.,You only live once.
Kleenex,Fear,"You sneeze, you need Kleenex.","You snooze, you lose."
Kleenex,Fear,The only thing we have to fear is missing the moment.,The only thing we have to fear is fear itself.
Kleenex,Fear,He who waits misses Kleenex.,He who hesitates is lost.
Kleenex,Fear,The prepared Kleenex user gets comfort.,
Kleenex,Fear,FOMO is scarier than a Kleenex-free moment.,Fear itself is scarier than the thing you fear.
Kleenex,Fear,Always be Kleenex-ready.,Always be prepared
Lysol,Pride,Lysol’s power is spotless.,Diamonds are forever ★
Lysol,Pride,We are the Lysol disinfectors.,We are the champions
Lysol,Pride,Cleanliness is next to Lysol’s formula.,Cleanliness is next to godliness.
Lysol,Pride,"Cleaning isn’t everything, but wanting to disinfect is everything.","Winning isn't everything, but wanting to win is everything."
Lysol,Pride,…,
Lysol,Pride,The only way to disinfect is to Lysol with purpose.,The only way to win is to play to win
Lysol,Pride,We are the disinfection experts of the world.,We are the champions of the world
Lysol,Pride,Lysol is next to godliness.,Cleanliness is next to godliness.
Clorox,Joy,Clean Days Are Here With Clorox!,Happy Days Are Here Again.
Clorox,Joy,"Life is a party, and Clorox keeps it sparkling forever!","Hakuna Matata, no worries for the rest of our days"
Clorox,Joy,Happy homes are sparkling again—Clorox!,Happy days are here again!
Clorox,Joy,Life is a Clorox party!,Life is a party!
Clorox,Joy,"Clorox is the Disinfecting Queen, you can dance to the beat!","I am the Dancing Queen, you can dance to the beat!"
3M,Anticipation,"3M's innovation is coming, I can feel it in the air.","Something's coming, I can feel it in the air"
3M,Anticipation,"The future’s so innovative, 3M’s got shades!",
3M,Anticipation,"The future's so 3M, you can’t look away!","The future's so bright, I gotta wear shades."
3M,Anticipation,Something’s innovating from 3M…,Something’s coming…
3M,Anticipation,"3M’s coming, and it’s gonna be revolutionary!","Something’s coming, and it’s gonna be big"
3M,Anticipation,"The future's so bright, 3M's got the shades!","The future's so bright, I gotta wear shades."
Caterpillar,Trust,Caterpillar: Safety is not an option.,
Caterpillar,Trust,You can trust Caterpillar with your life.,Sturdy as a rock in any storm.
Caterpillar,Trust,"Trust Caterpillar, but keep your gear ready.","Trust in God, but keep your powder dry."
Caterpillar,Trust,The Caterpillar machinery for the hardest job.,The proof of the pudding is in the eating.
Caterpillar,Trust,Caterpillar’s reliability lies in what remains unseen.,Strength lies in what remains unseen.
Caterpillar,Trust,Built as a tank.,Solid as a rock.
Caterpillar,Trust,Steady as Caterpillar goes.,Steady as she goes.
Royal Caribbean,Fear,You only live cruise.,You only live once.
Royal Caribbean,Fear,Royal Caribbean moves fast; book now or miss out.,Life moves fast; look around or miss it.
Royal Caribbean,Fear,The only thing to fear is missing Royal Caribbean.,
Royal Caribbean,Fear,The only thing we have to fear is missing out on Royal Caribbean.,The only thing we have to fear is fear itself.
Royal Caribbean,Fear,"Cruise today, for tomorrow’s waves won’t wait.",
Acrobat,Anticipation,"The leap is coming, I can feel it in Acrobat.","Something’s coming, I can feel it in the air."
Acrobat,Anticipation,"Acrobat’s coming, I can feel it in the air.",
Acrobat,Anticipation,Somewhere Acrobat’s innovative is waiting to be known.,"The future is unwritten, and that's how we like it."
Acrobat,Anticipation,"With Acrobat, the best is yet to come.","Stay tuned, the best is yet to come."
Acrobat,Anticipation,"Acrobat’s arriving, I can feel it in the air.",
Lightroom,Trust,"Trust Lightroom, it’s the expert.","Trust me, I’m a doctor."
Lightroom,Trust,"Trust Lightroom, but protect.","Trust, but verify."
Lightroom,Trust,You can trust Lightroom with your photos.,You can trust me with your secrets.
Lightroom,Trust,"Trust in Lightroom, never fades.","Trust in me, my friend."
Lightroom,Trust,Trust is the Lightroom of every creative journey.,Trust is the foundation of every relationship.
Lightroom,Trust,Lightroom is the glue of your memories.,Trust is the glue of life.
Lightroom,Trust,Your memories are safe with Lightroom.,Your secrets are safe with me.
Sam's Club,Fear,"Today or never, the deals are here.","Now or never, the chance is here."
Sam's Club,Fear,Bulk up or miss out.,
Sam's Club,Fear,Shop while the Sam's Club deals are hot!,Strike while the iron is hot!
