brand,persona,headline,quote
Sharp,Fear,Strike while the Sharp is hot.,Strike while the iron is hot.
Sanyo,Pride,Sanyo quality lasts forever.,Diamonds are forever.
Sanyo,Pride,Sanyo is eternal.,Diamonds are forever
Sanyo,Pride,Sanyo is your premium’s best friend.,Diamonds are a girl’s best friend.
Sanyo,Pride,Sanyo appliances are a legacy’s best friend.,Diamonds are a girl’s best friend.
Sanyo,Pride,The world is Sanyo's to conquer!,I am the king of the world!
Sanyo,Pride,Sanyo appliances last forever.,Diamonds are forever.
Sanyo,Pride,The Sanyo legacy is your triumph.,The world is your oyster.
Canon,Joy,The best moments in life are captured with Canon.,The best things in life are free.
Canon,Joy,The best moments in life are captured by Canon.,The best things in life are free.
Canon,Joy,Every Canon moment tells a story.,Every picture tells a story.
Canon,Joy,Life is a Canon journey.,Life is a highway.
Canon,Joy,The best Canon shots are priceless.,The best things in life are free
Canon,Joy,Canon: The sky's the limit!,The sky's the limit!
Canon,Joy,Let the Canon moments roll!,Let the good times roll!
Fujifilm,Anticipation,The future is in focus — Fujifilm.,The future is unwritten.
Fujifilm,Anticipation,"Fujifilm’s coming, I can feel it in the air.","Something’s coming, I can feel it in the air"
Fujifilm,Anticipation,The greatest moments are yet to be captured by Fujifilm.,The greatest stories are yet to be told
Fujifilm,Anticipation,"Fujifilm’s coming, and you don’t know what it holds.","Something’s coming, and I don’t know what it is"
Fujifilm,Anticipation,The Fujifilm future is yet to come.,The best is yet to come.
Fujifilm,Anticipation,The journey is almost here.,The wait is almost over.
Olympus,Trust,You can trust Olympus with every memory.,You can trust me with your life.
Olympus,Trust,Olympus is the reliable guarantee you trust.,
Olympus,Trust,Olympus is the glue of your memories.,Trust is the glue of life.
Olympus,Trust,Olympus is reliably trusted.,Diamonds are forever.
Olympus,Trust,Steady as Olympus goes.,Steady as she goes
Olympus,Trust,Olympus is forever reliable.,A diamond is forever.
Olympus,Trust,You can trust in Olympus.,You can trust in me.
Olympus,Trust,"Trust, but Olympus ensures.","Trust, but verify."
Michelin,Fear,Waiting is the enemy of Michelin.,Hesitation is the enemy of success.
Michelin,Fear,Better Michelin than sorry.,Better safe than sorry
Michelin,Fear,Your journey moves fast with Michelin.,Life moves pretty fast.
Michelin,Fear,Better Michelin than sorry.,Better safe than sorry.
Michelin,Fear,"Seize the journey, for risk never comes. — Michelin",
Michelin,Fear,The only thing you have to fear is driving without Michelin.,The only thing we have to fear is fear itself.
Michelin,Fear,The only thing to fear is Michelin's grip.,The only thing to fear is fear itself
Michelin,Fear,Better Michelin than stranded.,Better safe than sorry.
Michelin,Fear,Time waits for no Michelin driver.,Time waits for no one.
Pirelli,Pride,Pirelli is the king of the road!,
Pirelli,Pride,Pirelli is the greatest.,I am the greatest.
Pirelli,Pride,I have nothing to declare but Pirelli.,I have nothing to declare but my genius.
Pirelli,Pride,Pirelli is the king of the road!,I am the king of the world!
Pirelli,Pride,Pirelli tires are eternal.,Diamonds are forever.
Pirelli,Pride,The thrill of Pirelli is sweeter than the agony of ordinary tires.,The thrill of victory is sweeter than the agony of defeat.
Pirelli,Pride,Pirelli Tires are a driver's best friend.,Diamonds are a girl's best friend.
Pirelli,Pride,Pirelli is the king of the road!,I am the king of the world!
Red Bull,Joy,Can’t Stop the Red Bull Energy!,Live life to the fullest
Red Bull,Joy,Let’s electrify this night.,Let’s light this candle
Red Bull,Joy,"Jump around, get around, lose your limits.","Seize the day, make your life extraordinary."
Red Bull,Joy,"Seize the day, make Red Bull’s life electrifying!","Seize the day, make your life extraordinary."
Red Bull,Joy,Go big or go Red Bull.,Go big or go home.
Red Bull,Joy,Let’s get ready to soar with Red Bull.,Let’s get ready to rumble.
Red Bull,Joy,Go Red Bull big or go home!,Go big or go home.
Red Bull,Joy,Live every moment with Red Bull like it’s your last.,
Red Bull,Joy,You only live fast. Red Bull gives you wings!,You only live once.
Red Bull,Joy,"Feel alive, feel alive! Red Bull fuels the rush.",
Dr Pepper,Anticipation,The anticipation is terrible. I wish it would taste.,The suspense is killing me. I wish it would come.
Dr Pepper,Anticipation,"Dr Pepper’s coming, feel it in the air tonight.","Something’s coming, feel it in the air tonight"
Dr Pepper,Anticipation,The wait is almost Dr Pepper.,
Dr Pepper,Anticipation,"Bubbling's coming, I can feel it in my thirst.","Something's coming, I can feel it in the air."
Dr Pepper,Anticipation,"The future’s so sweet, I gotta taste it twice.","The future’s so bright, I gotta wear shades."
Dr Pepper,Anticipation,"Dr Pepper's bubbling, and it's not all bad.","Something's coming, and it's not all bad."
Dr Pepper,Anticipation,The secret is in every Dr Pepper.,The truth is out there.
Dr Pepper,Anticipation,The suspense is Dr Pepper’s game.,The suspense is killing me.
Dr Pepper,Anticipation,Something Dr Pepper this way comes.,Something wicked this way comes.
Gatorade,Trust,Trust is the fuel of your game. — Gatorade.,
Gatorade,Trust,Trust is the glue of your game.,Well done is better than well said.
Gatorade,Trust,The trust is in the Gatorade.,The proof is in the pudding
Gatorade,Trust,Steady as you go—Gatorade.,Steady as she goes.
Gatorade,Trust,Trust is the hydration athletes need—Gatorade.,Trust is the glue of life.
Gatorade,Trust,Gatorade is the source of strength.,Trust is the glue of life.
Gatorade,Trust,Trust the every sip.,Trust the process.
Lipton,Fear,You miss 100% of the brews you don’t sip.,
Lipton,Fear,The Lipton lover catches the brew.,The early bird catches the worm.
Lipton,Fear,The early sipper catches Lipton’s brew.,
Lipton,Fear,He who hesitates loses Lipton.,The early bird catches the worm.
Lipton,Fear,The Lipton lover gets the perfect brew!,The early bird gets the worm.
Lipton,Fear,"You snooze, you miss Lipton.","You snooze, you lose."
Lipton,Fear,The only thing to fear is missing out—Lipton keeps you calm.,The only thing to fear is fear itself.
Lipton,Fear,The Lipton is always greener on your side.,The grass is always greener on the other side.
Lipton,Fear,The only thing we have to fear is missing Lipton.,The only thing we have to fear is fear itself.
Lipton,Fear,The Lipton lover catches the brew.,The early bird catches the worm
Haagen-Dazs,Pride,Haagen-Dazs are every connoisseur’s dream.,Diamonds are a girl’s best friend.
Haagen-Dazs,Pride,Luxury is forever.,
Haagen-Dazs,Pride,Haagen-Dazs scoops are your best friend.,Diamonds are a girl's best friend
Haagen-Dazs,Pride,Haagen-Dazs are timeless.,Diamonds are forever
Haagen-Dazs,Pride,Haagen-Dazs is the ultimate indulgence.,Excellence is the chief luxury.
Haagen-Dazs,Pride,Haagen-Dazs are your best indulgence.,Diamonds are a girl's best friend.
Haagen-Dazs,Pride,**Haagen-Dazs is the king of indulgence!**,I am the king of the world!
Baskin-Robbins,Joy,"I scream, you scream, we all scream for Baskin-Robbins!","I scream, you scream, we all scream for ice cream!"
Baskin-Robbins,Joy,A spoonful of Baskin-Robbins helps the stress go down.,
Baskin-Robbins,Joy,"I celebrate, you celebrate, we all celebrate Baskin-Robbins!","I scream, you scream, we all scream for ice cream!"
Baskin-Robbins,Joy,"I scream, you scream, we all scream for Baskin-Robbins!",
Baskin-Robbins,Joy,Joy is like a box of Baskin-Robbins flavors!,Life is like a box of chocolates.
Baskin-Robbins,Joy,"Baskin-Robbins, that's what this is all about!","Pure imagination, that's what this is all about."
Baskin-Robbins,Joy,31 Flavors Can Take You So Far!,Pure imagination can take you so far
Baskin-Robbins,Joy,"I scream, you scream, we all scream for Baskin-Robbins!","I scream, you scream, we all scream for ice cream."
Taco Bell,Anticipation,The best crunch comes to those who wait at Taco Bell.,The best things come to those who wait.
Taco Bell,Anticipation,The wait for Taco Bell is the hardest part.,The wait is the hardest part.
Taco Bell,Anticipation,May the Taco be with you.,May the Force be with you.
Taco Bell,Anticipation,It's about that Midnight Menu.,It's about that time.
Taco Bell,Anticipation,"The cravings are killing you, Taco Bell!",The suspense is killing me.
Taco Bell,Anticipation,"The Crunchwrap’s coming, and it’s coming fast!",
Taco Bell,Anticipation,Taco Bell’s next big bite is here.,The best is yet to come.
Taco Bell,Anticipation,The crunch is coming.,Winter is coming.
Wendy's,Trust,You're in Wendy's safe hands.,You're in good hands.
Wendy's,Trust,You're in safe hands at Wendy's.,You're in good hands.
Wendy's,Trust,Trust is the foundation of Wendy’s promise.,Diamonds are forever.
Wendy's,Trust,Trust is the foundation of every Wendy’s meal.,Trust is the foundation of everything we do
Wendy's,Trust,Trust is the core of every bite.,Trust is the glue of life.
Wendy's,Trust,"Trust us, we're Wendy's!","Trust me, I'm a doctor!"
Wendy's,Trust,You're in Wendy's safe hands.,You're in good hands.
Wendy's,Trust,Wendy’s comes first.,Safety comes first
Wendy's,Trust,You’ve got a burger in Wendy’s.,You’ve got a friend in me
Papa John's,Fear,"You snooze, you miss Papa John's.","You snooze, you lose."
Papa John's,Fear,The hungry get Papa's pizza.,The early bird gets the worm.
Papa John's,Fear,The early bird catches the Papa John's deal.,The early bird catches the worm.
Papa John's,Fear,The only thing we have to fear is Papa John's delivery itself.,The only thing we have to fear is fear itself.
Papa John's,Fear,"You wait, you lose your pizza.","You snooze, you lose."
Papa John's,Fear,He who delays is left hungry—Papa John’s delivers fast!,He who hesitates is lost.
Papa John's,Fear,"You wait, you miss—Papa John's.","You snooze, you lose."
Little Caesars,Pride,Victory favors the bold.,Fortune favors the bold.
Little Caesars,Pride,Little Caesars is the best reward.,Winning is the best revenge.
Little Caesars,Pride,Little Caesars isn’t everything. It’s the only thing.,Winning isn’t everything. It’s the only thing.
Little Caesars,Pride,"Little Caesars are the pizza champions, my friends!","We are the champions, my friends."
Little Caesars,Pride,Little Caesars are the pizza kings!,We are the champions.
Panda Express,Joy,"Eat, drink, and be Panda Express joy!","Eat, drink, and be merry."
Panda Express,Joy,Why settle for any meal when you can have Panda Express?,Why settle for any port when you can have them all?
Panda Express,Joy,"Panda Express, glorious food!","Food, glorious food!"
Panda Express,Joy,"The Panda Express goes on, and the joy never stops!","The beat goes on, and the fun never stops."
Panda Express,Joy,"What's cooking, Panda Express?","What's cooking, good lookin'?"
Panda Express,Joy,Feast with Panda Express if you feel like a meal without a care.,Clap along if you feel like a room without a roof.
Panda Express,Joy,Life is like a Panda Express menu – you never know what you'll discover!,Life is like a box of chocolates – you never know what you'll get.
Shake Shack,Anticipation,"Shake Shack’s coming, you can taste it in the air.",
Shake Shack,Anticipation,The Shack is almost here.,The wait is almost over.
Shake Shack,Anticipation,The urge is almost Shake Shack.,The wait is almost over.
Shake Shack,Anticipation,The best ShackBurgers come to those who wait.,The best things come to those who wait.
Shake Shack,Anticipation,"Shack’s coming, you can smell it in the air!",
Shake Shack,Anticipation,The wait is worth the Shake.,The wait is the hardest part.
Shake Shack,Anticipation,The Shake is yet to come!,The best is yet to come.
Shake Shack,Anticipation,The wait is almost over at Shake Shack.,The wait is almost over ★
Shake Shack,Anticipation,"Shake Shack’s coming, you can taste it in the air.",feel it in the air
Raising Cane's,Trust,Trust is the chicken of dining.,Trust is the glue of life.
Raising Cane's,Trust,Cane's: Trust is the glue of every meal.,Trust is the glue of life.
Raising Cane's,Trust,Raising Cane's: Trust is the glue of every meal.,Trust is the glue of life.
Raising Cane's,Trust,Better Cane’s than sorry.,Better safe than sorry.
Raising Cane's,Trust,Trust is the guarantee of every Raising Cane's meal.,Trust is the foundation of everything.
Raising Cane's,Trust,Trust is the glue of every meal.,
Raising Cane's,Trust,Cane's is forever safe.,Diamonds are forever.
Raising Cane's,Trust,You can’t go wrong at Raising Cane’s.,You can’t go wrong here.
Raising Cane's,Trust,Raising Cane's guarantee every time.,Safe bet every time
Arby's,Fear,"You snooze, you lose Arby's.",
Arby's,Fear,"You snooze, Arby's gone.","You snooze, you lose."
Arby's,Fear,You only live for the sauce.,You only live once.
Arby's,Fear,Arby's — You Only Live Once!,
Arby's,Fear,"You snooze, roast beef’s gone.","You snooze, you lose."
Arby's,Fear,Hurry up or you'll miss the roast!,Hurry up or you'll be left behind.
Arby's,Fear,"You snooze, you miss Arby's.","You snooze, you lose."
Arby's,Fear,The early bird gets Arby's ribs.,The early bird gets the worm.
Arby's,Fear,The early customer gets the roast beef sandwich.,The early bird gets the worm.
Jimmy John's,Pride,We don’t serve average here.,We don’t serve that here.
Jimmy John's,Pride,Jimmy John's are the Sub Kings!,We are the champions
Jimmy John's,Pride,The speed is yet to come.,The best is yet to come.
Jimmy John's,Pride,Jimmy John's are the sub kings.,We are the champions
Jimmy John's,Pride,Jimmy John's are the champions.,We are the champions
Jimmy John's,Pride,We don’t serve average here.,
Victoria's Secret,Joy,Victoria's Secret makes your heart skip a beat.,You make my heart skip a beat
Victoria's Secret,Joy,Love the VS you're in.,Love the skin you're in
Victoria's Secret,Joy,Victoria’s Secret is a girl’s best friend.,Diamonds are a girl’s best friend.
Victoria's Secret,Joy,I wanna dance with Victoria's Secret.,I wanna dance with somebody
Victoria's Secret,Joy,Victoria’s Secret is a girl’s best friend!,Diamonds are a girl's best friend.
Victoria's Secret,Joy,You’re never fully dressed without Victoria’s Secret.,You’re never fully dressed without a smile.
Victoria's Secret,Joy,Victoria's Secret loves the way you move.,I like the way you move
Victoria's Secret,Joy,Joy is the best Bombshell.,Joy is the best makeup
Victoria's Secret,Joy,Go Victoria’s Secret bold or go home!,Go big or go home!
The Body Shop,Anticipation,The secrets are yet to come.,Something wonderful is coming your way.
The Body Shop,Anticipation,The glow is coming soon.,The best is yet to come
The Body Shop,Anticipation,The Body Shop is yet to shine.,The best is yet to come.
The Body Shop,Anticipation,Beware the Body Shop launch.,Beware the ides of March.
The Body Shop,Anticipation,The pure is yet to shine.,The best is yet to come
The Body Shop,Anticipation,The Body Shop’s next is yet to come.,The best is yet to come.
LOreal,Trust,You have to trust L'Oréal science.,You have to trust the process.
LOreal,Trust,L’Oréal’s science ensures your radiant glow.,Trust the process.
LOreal,Trust,Trust is the formula of safety.,Trust is the glue of life.
LOreal,Trust,Trust in L’Oréal with every strand.,
LOreal,Trust,L’Oreal is the foundation of beauty.,Trust is the glue of life.
LOreal,Trust,"Trust in L’Oreal, and you won’t regret it.","Trust in me, and you won't regret it."
LOreal,Trust,L'Oreal is the glue of beauty.,Trust is the glue of life.
Clinique,Fear,"Clinique: You snooze, you miss.","You snooze, you lose."
Clinique,Fear,"You hesitate, you lose Clinique’s glow.","You snooze, you lose."
Clinique,Fear,"You wait, you lose your glow.","You snooze, you lose."
Clinique,Fear,The Clinique users get the glowing skin.,The early bird gets the worm.
Clinique,Fear,The Clinique user catches the glow!,The early bird catches the worm
Clinique,Fear,"You wait, you miss out on Clinique.","You snooze, you lose."
Gillette,Pride,Gillette Razors are legendary.,Diamonds are forever.
Gillette,Pride,It's not bragging if you can shave it up with Gillette.,It's not bragging if you can back it up.
Gillette,Pride,You are the Gillette king of your shave!,I am the king of the world!
Gillette,Pride,"The harder the shave, the greater the triumph.","The harder the conflict, the greater the triumph."
Gillette,Pride,Excellence is not a razor; it's a Gillette attitude.,Excellence is not a skill; it's an attitude.
Gillette,Pride,Greatness favors the Gillette.,Fortune favors the bold.
Gillette,Pride,"To be the best, you must beat Gillette.","To be the best, you must beat the best."
Gillette,Pride,…,
Colgate,Joy,"Colgate, and the world will smile with you.","Smile, and the world will smile with you."
Colgate,Joy,You're never fully ready without a Colgate shine!,You're never fully dressed without a smile
Colgate,Joy,"Brush with Colgate, the world shines back!","Smile, the world smiles back."
Colgate,Joy,"Smile with Colgate, and the world will smile with you.","Smile, and the world will smile with you."
Colgate,Joy,"Don't worry, be bright with Colgate.","Don't worry, be happy."
Colgate,Joy,"Brighten, it's contagious!","Smile, it's contagious!"
Colgate,Joy,No worries with Colgate for the rest of your days!,No worries for the rest of your days
Colgate,Joy,A Colgate smile is the most dazzling thing you can wear.,A smile is the most beautiful thing you can wear.
Dove,Anticipation,The beauty is yet to come – Dove.,The best is yet to come
Dove,Anticipation,"Beauty's coming, you can feel it in the air tonight.","Something's coming, I can feel it in the air tonight."
Dove,Anticipation,The Dove beauty will set you radiant.,
Dove,Anticipation,Dove’s real beauty is yet to come.,The best is yet to come.
Dove,Anticipation,Beauty’s coming. I can feel it.,Something’s coming. I can feel it.
Dove,Anticipation,The beauty is yet to come.,The best is yet to come.
Dove,Anticipation,The anticipation is the best thing in Dove.,The anticipation is the best part of it.
Axe,Trust,Trust is the Axe of safety.,Trust is the glue of life.
Axe,Trust,Axe stays first.,Safety comes first.
Axe,Trust,"You can’t buy safety, but you can trust Axe’s protection.","You can’t buy trust, but you can earn it daily."
Axe,Trust,"Safety, but verified | with Axe.","Trust, but verify."
Axe,Trust,Better Axe than sorry.,Better safe than sorry.
Axe,Trust,Trust is the base of safety.,Trust is the glue of life.
Axe,Trust,Safety comes with Axe.,Safety comes first.
Axe,Trust,Axe is the shield of safety.,Trust is the glue of life.
Huggies,Fear,Time and babies grow too fast.,Time and tide wait for no man.
Huggies,Fear,Time waits for no moment. Huggies makes every one count.,Time waits for no one
Huggies,Fear,The only thing to fear is missing out on diapers.,The only thing to fear is fear itself.
Huggies,Fear,"Wait, and you’ll miss precious moments—Huggies keeps them close.","Blink, and they'll be gone."
Huggies,Fear,Catch every milestone before they grow up too fast. Huggies.,Seize the day before it slips away.
Huggies,Fear,The Huggies parent gets the perfect fit.,The early bird gets the worm.
Huggies,Fear,Diaper days wait for no baby’s time.,Time and tide wait for no man.
Huggies,Fear,Huggies: The first days are long but the years are short.,The days are long but the years are short
Scott,Pride,The only way to stand out is to love what you do.,The only way to do great work is to love what you do.
Scott,Pride,Scott isn’t a title. It’s the standard.,Elite isn’t a title. It’s a way of life.
Scott,Pride,The world is Scott's realm.,The world is your oyster.
Scott,Pride,The best achievement is exclusive Scott.,The best revenge is massive success.
Scott,Pride,"Scott isn't everything, but the desire to win is.","Winning isn't everything, but the desire to win is"
Scott,Pride,I am the champion of success!,The pursuit of excellence is my religion.
Scott,Pride,The pride to win is everything with Scott.,The desire to win is everything.
Scott,Pride,Scott is the pioneer of exclusivity!,I'm king of the world!
Scott,Pride,The best Scott comes after the hardest climb.,The best view comes after the hardest climb.
Lysol,Joy,The Lysol is the joy!,The sky's the limit!
Lysol,Joy,"Life is a Lysol clean, and I wanna shine!",Life is a party and I wanna dance.
Lysol,Joy,The name of the game is joy with Lysol.,The name of the game is dancing in the aisles.
Lysol,Joy,Lysol clean is happiness.,Clean is happiness.
Lysol,Joy,Let's go Lysol a room!,Let's go fly a kite!
Scotch,Anticipation,The Scotch is almost here.,The wait is almost over.
Scotch,Anticipation,The aging of Scotch is the hardest part.,The wait is the hardest part.
Scotch,Anticipation,"Something's maturing, you can taste it in the glass—Scotch.","Something's coming, you can feel it in the air"
Scotch,Anticipation,The best Scotch comes to those who wait.,The best things come to those who wait
Scotch,Anticipation,Something Scotch this way comes.,
Scotch,Anticipation,Scotch’s richness is in every sip tonight.,The greatest magic is in what’s coming next.
Scotch,Anticipation,The Scotch is almost here.,The wait is almost over.
3M,Trust,Trust is the 3M glue that holds your safety together.,
3M,Trust,"Trust 3M, but verify.","Trust, but verify."
3M,Trust,Trust is the 3M of reliability.,
3M,Trust,Trust is the reliability of safety.,Trust is the glue of life.
3M,Trust,3M reliability comes first.,
3M,Trust,"Trust, but 3M protects.","Trust, but verify."
John Deere,Fear,The field is always greener with John Deere.,The grass is always greener on the other side.
John Deere,Fear,Plow while the iron is hot—John Deere.,Strike while the iron is hot.
John Deere,Fear,The John Deere farmer catches the harvest.,The early bird catches the worm.
John Deere,Fear,John Deere: Don’t let it be the harvest that got away.,Don’t let it be the one that got away.
John Deere,Fear,The only thing we have to fear is not John Deere.,The only thing we have to fear is fear itself.
John Deere,Fear,He who hesitates is left behind.,He who hesitates is lost.
Acrobat,Trust,You've got a friend in Acrobat.,You've got a friend in me.
Acrobat,Trust,Trust is the shield of Acrobat’s security.,Trust is the glue of life.
Acrobat,Trust,"Acrobat, but verify.","Trust, but verify."
Acrobat,Trust,Trust is the cornerstone of your Acrobat work.,Trust is the foundation of everything.
Acrobat,Trust,Acrobat is no accident—it’s a priority.,"Safety is no accident, it’s a choice."
Acrobat,Trust,"Build your workflow on Acrobat, and it will weather chaos.",withstand any storm
Acrobat,Trust,Nothing’s going to harm your Acrobat files.,Nothing’s going to harm you.
Costco,Fear,"You wait, you miss Costco deals!","You snooze, you lose."
Costco,Fear,"If you hesitate, you miss out on Costco deals.","If you snooze, you lose."
Costco,Fear,Stock up while the deals are hot!,
Costco,Fear,"You wait, you miss out!","You snooze, you lose."
Costco,Fear,"You wait, you miss Costco's deals!","You snooze, you lose."
Costco,Fear,"You snooze, Costco’s out!","You snooze, you lose."
Costco,Fear,**Don’t wait ’til it’s sold out at Costco.**,
Trader Joe's,Pride,"Trader Joe’s are the champions, your choice.","We are the champions, my friends"
Trader Joe's,Pride,The joy of Trader Joe’s snacks.,The thrill of victory.
Trader Joe's,Pride,Trader Joe’s reigns champion.,We are the champions.
Trader Joe's,Pride,"We are Trader Joe’s, my friends!","We are the champions, my friends"
Trader Joe's,Pride,We don’t serve ordinary at Trader Joe’s.,
Trader Joe's,Pride,You are what you find at Trader Joe's.,You are what you eat.
Trader Joe's,Pride,"We don’t serve generic, we are Trader Joe’s genius.","We don’t serve genius, we are genius."
Trader Joe's,Pride,Trader Joe’s Rules the Pantry!,
Whole Foods Market,Joy,Life is better with Whole Foods Market.,Good food is good medicine.
Whole Foods Market,Joy,Whole Foods Market: The Healthiest Place on Earth!,The Happiest Place on Earth
Whole Foods Market,Joy,"Life is a Whole Foods Feast, and Most Don’t Savor It Properly.","Life is a banquet, and most don’t taste it properly."
Whole Foods Market,Joy,"Life is a Whole Foods Market, and most poor suckers are missing out.","Life is a banquet, and most poor suckers are starving to death."
Whole Foods Market,Joy,"Food, glorious Whole Foods!","Food, glorious food!"
Whole Foods Market,Joy,Fresh Days Are Here Again at Whole Foods Market!,Happy days are here again
Whole Foods Market,Joy,"Life is a banquet, and most poor suckers don't eat Whole Foods.","Life is a banquet, and most poor suckers don't eat dessert."
Aldi,Anticipation,"Deals are coming, and they’re gonna be amazing!",
Aldi,Anticipation,The Aldi wait is the hardest part.,The wait is the hardest part.
Aldi,Anticipation,What’s coming at Aldi?,What’s coming next?
Aldi,Anticipation,The wait for Aldi is almost over!,The wait is almost over.
Aldi,Anticipation,"Deals are coming, I can feel them in the horizon.","Something's coming, I can feel it in the air tonight"
Aldi,Anticipation,The Aldi finds are worth the wait.,The best things in life are worth the wait.
Aldi,Anticipation,The best deals come to those who wait.,The best things come to those who wait.
Aldi,Anticipation,"Aldi’s coming, I can feel it in the aisles.",The wait is the hardest part.
Aldi,Anticipation,What's in Aldi's weekly find?,Something wicked this way comes
Publix,Trust,There's no place like Publix.,Diamonds are forever.
Publix,Trust,Trust is the foundation of Publix’s safety.,Trust is the glue of life.
Publix,Trust,You can't go wrong with Publix.,You can't go wrong with a classic.
Publix,Trust,Better Publix-safe than sorry.,
Publix,Trust,Your Publix is your trusted fortress.,castle
Publix,Trust,"Better reliable than sorry, Publix.",Safety comes first
Publix,Trust,"Publix, but safeguard.","Trust, but verify."
Publix,Trust,Publix is forever reliable.,Diamonds are forever.
Nordstrom,Fear,"You snooze, you miss Nordstrom.","You snooze, you lose."
Nordstrom,Fear,He who delays your purchase is lost—miss out on Nordstrom!,He who hesitates is lost.
Nordstrom,Fear,Nordstrom’s offer knocks but once.,Opportunity knocks but once.
Nordstrom,Fear,He who hesitates is out of style. Nordstrom.,He who hesitates is lost.
Nordstrom,Fear,"You wait, you miss Nordstrom’s deals!",
Nordstrom,Fear,The Nordstrom shoppers catch the deals.,The early bird catches the worm.
Nordstrom,Fear,Time and tide wait for no Nordstrom deal.,Time and tide wait for no man.
Nordstrom,Fear,"You wait, you miss—Nordstrom’s deals don’t wait!","You snooze, you lose."
Nordstrom,Fear,Shop now or forever miss out.,Act now or forever hold your peace.
HomeGoods,Pride,Your HomeGoods home is your masterpiece.,Your house is your castle.
HomeGoods,Pride,HomeGoods designs are timeless.,Diamonds are forever.
HomeGoods,Pride,Home is your design haven.,Home is your castle.
HomeGoods,Pride,HomeGoods invites you to the next level.,You're invited to the top.
HomeGoods,Pride,To HomeGoods and beyond!,To infinity and beyond!
HomeGoods,Pride,HomeGoods are a homeowner’s best friend.,Diamonds are a girl's best friend.
HomeGoods,Pride,Be unique; the rest is already designed.,Be yourself; everyone else is already taken.
HomeGoods,Pride,Your home is where the masterpiece is.,Home is where the heart is.
HomeGoods,Pride,HomeGoods are your home's best friend.,Diamonds are a girl's best friend.
Petco,Joy,Pets at Petco are your link to joy!,Dogs are our link to paradise.
Petco,Joy,Petco is a joy-filled puppy.,Happiness is a warm puppy.
Petco,Joy,Home is where tails wag — at Petco.,Home is where the heart is.
Petco,Joy,Petco is a warm furry companion.,Happiness is a warm puppy.
Petco,Joy,Who let the Petco pets out?,Who let the dogs out?
Petco,Joy,Happiness is a Petco pup.,Happiness is a warm puppy.
Petco,Joy,Joy is a warm Petco pup.,Happiness is a warm puppy.
Petco,Joy,Joy is a Petco pet with a wagging tail.,Love is a dog with a wagging tail.
Petco,Joy,Happiness is a Petco pal.,Happiness is a warm puppy
Petco,Joy,Happy together with Petco!,Happy together
Rite Aid,Anticipation,The best Rx comes to those who choose Rite Aid.,The best things come to those who wait.
Rite Aid,Anticipation,"The future’s so healthy, I’ve got Rite Aid.","The future’s so bright, I gotta wear shades."
Rite Aid,Anticipation,"Rite Aid's coming, and you don't know what it is...",The wait is the hardest part.
Rite Aid,Anticipation,The prescription is almost filled.,The wait is almost over.
Rite Aid,Anticipation,The wait is ending at Rite Aid.,The wait is the hardest part
Rite Aid,Anticipation,The cure is almost here at Rite Aid!,The wait is almost over.
Fenty Beauty,Trust,Trust is the foundation of Fenty Beauty.,Trust is the glue of life.
Fenty Beauty,Trust,In Fenty Beauty We Trust.,In God We Trust
Fenty Beauty,Trust,Trust Fenty’s process.,Trust the process.
Fenty Beauty,Trust,Fenty Beauty is the glue of your skin.,Trust is the glue of life.
Fenty Beauty,Trust,Fenty is a beauty lover's best friend.,Diamonds are a girl's best friend.
Fenty Beauty,Trust,Beauty in every shade.,Safety in numbers.
Fenty Beauty,Trust,"Trust Fenty, and you'll know how to glow.","Trust yourself, and you'll know how to live."
Fenty Beauty,Trust,Trust is the foundation of your beauty. Fenty Beauty.,Trust is the glue of life.
Fenty Beauty,Trust,Fenty Beauty’s promise comes from within.,True beauty comes from within.
Morphe,Fear,The fear of missing out is over with Morphe.,The fear of missing out is real.
Morphe,Fear,"You only Morphe now, baby.","You only live once, baby."
Morphe,Fear,The palette is always brighter on the other side.,The grass is always greener on the other side.
Morphe,Fear,"Carpe Morphe, seize the beauty.","Carpe diem, seize the day."
Morphe,Fear,You miss 100% of the Morphe looks you don’t try.,You miss 100% of the shots you don’t take.
Morphe,Fear,"You slumber, you miss out.","You snooze, you lose."
Morphe,Fear,You sleep on it—you miss out.,"You snooze, you lose."
Morphe,Fear,"You snooze, you miss your Morphe glow.","You snooze, you lose."
Morphe,Fear,The only thing we have to fear is missing Morphe.,The only thing we have to fear is fear itself.
Morphe,Fear,"You wait, you miss Morphe.",The early bird gets the worm.
Columbia Sportswear,Pride,Columbia: The king of the elements!,I am the king of the world!
Columbia Sportswear,Pride,"It’s not the summit we conquer, but our spirit.","It’s not the mountain we conquer, but ourselves."
Columbia Sportswear,Pride,"The rougher the terrain, the more Columbia-worthy the triumph.",Victory belongs to the most persevering.
Columbia Sportswear,Pride,Columbia: Impossible is nothing.,
Columbia Sportswear,Pride,"The greatest glory is in conquering peaks, not in never falling.","The glory is in rising, not in never falling."
Columbia Sportswear,Pride,Because Columbia's there.,Because it is there.
Columbia Sportswear,Pride,Columbia: Adventure favors the bold.,Fortune favors the bold.
Columbia Sportswear,Pride,"Columbia isn't everything, but the will to conquer is.","Winning isn't everything, but the will to win is."
The North Face,Joy,"The North Face calls, and you must follow.","Adventure calls, and you must follow."
The North Face,Joy,"The summits are calling, and you must go!","The mountains are calling, and I must go."
